id,platform,creator,url,license,permission_status
76a4ff689fae8f06,youtube,Kn ZAG,https://www.youtube.com/watch?v=FGhScswg5Zg,unknown_link_only,metadata_only
025ed9282a2eca98,youtube,Dodo Explorers,https://www.youtube.com/watch?v=ORGRN9JMR-A,unknown_link_only,metadata_only
977c169448f6fceb,youtube,KUALA LINGGI TV,https://www.youtube.com/watch?v=RT9fBemAU5I,unknown_link_only,metadata_only
80a5c2d30a5cf241,youtube,Aisyah Habshee,https://www.youtube.com/watch?v=B8Jr2CQrXYM,unknown_link_only,metadata_only
f4ef4ba16c8da6ad,youtube,Mus Ibrahim,https://www.youtube.com/watch?v=a2meaVVhqaE,unknown_link_only,metadata_only
46e00487362d4e09,youtube,Weddings by Redhu Malek,https://www.youtube.com/watch?v=Qe8phQTkVS4,unknown_link_only,metadata_only
f14ce18d963642db,youtube,BUZZ STORY ,https://www.youtube.com/watch?v=odxtCt2-BAk,unknown_link_only,metadata_only
5319318da1e3a4db,youtube,Radio Televisyen Brunei,https://www.youtube.com/watch?v=SGW4uxwWoPY,unknown_link_only,metadata_only
42e1d55e17a54d68,youtube,Sweetpictures,https://www.youtube.com/watch?v=1r_iLpZbD4I,unknown_link_only,metadata_only
975909d6a849cd10,youtube,Sweetpictures,https://www.youtube.com/watch?v=-4jj7yRlHXg,unknown_link_only,metadata_only
32e04b6b16a0a429,youtube,Bingkai Photovisuals,https://www.youtube.com/watch?v=Dvl41nobCog,unknown_link_only,metadata_only
842d90a2a038a777,youtube,Sweetpictures,https://www.youtube.com/watch?v=7nS5sYbbddk,unknown_link_only,metadata_only
0471b9c9e23a904e,youtube,hadi farhan,https://www.youtube.com/watch?v=6nUChjT62dQ,unknown_link_only,metadata_only
323da30951bd734b,youtube,Afiff Haziq,https://www.youtube.com/watch?v=I4oAQudSjz4,unknown_link_only,metadata_only
4ec7b4708487c7c0,youtube,JI Production,https://www.youtube.com/watch?v=6AGrDuijdh4,unknown_link_only,metadata_only
c29485d5031a46b2,youtube,Farhatul Fairuzah,https://www.youtube.com/watch?v=IRmaXoht9XA,unknown_link_only,metadata_only
1cdcb9e726b100d0,youtube,UnofficialRTB,https://www.youtube.com/watch?v=Q3NcKssajF8,unknown_link_only,metadata_only
183404fb64135268,youtube,Shahril Fatihah,https://www.youtube.com/watch?v=la-NvcnAQGQ,unknown_link_only,metadata_only
4ebc2de21d834278,youtube,TV3MALAYSIA Official,https://www.youtube.com/watch?v=pnvgFL2EtB4,unknown_link_only,metadata_only
3faa26ff1cbb7312,youtube,Nik Hamidi Photography,https://www.youtube.com/watch?v=9b3vfOIDYpg,unknown_link_only,metadata_only
b962030c8bfcf112,youtube,Bakhtiar MBM,https://www.youtube.com/watch?v=WBiJExFDhlY,unknown_link_only,metadata_only
8c554d9ff450dc8c,youtube,Shahida Kharudin,https://www.youtube.com/watch?v=vNHYIc9DIYM,unknown_link_only,metadata_only
